Mass, Radius
1.5043886665649244, 8.949123988872715
1.5023476558175513, 8.937587897977126
1.5003172258430761, 8.927493818443487
1.4982969886793087, 8.917399738909847
1.4962869156025749, 8.907305659376206
1.4942869748681817, 8.897211579842565
1.4922971315674716, 8.887117500308925
1.4903173474216027, 8.877023420775286
1.4883475807105193, 8.866929341241645
1.4863877864988047, 8.856835261708003
1.484437917081682, 8.846741182174364
1.4824979224320494, 8.836647102640724
1.4805680536167782, 8.827995034469032
1.47864772393744, 8.817900954935393
1.4767371150063913, 8.80780687540175
1.4748365479927454, 8.799154807230058
1.4729456162521068, 8.790502739058368
1.4710640439929155, 8.780408659524728
1.4691923403748317, 8.771756591353036
1.467330162540511, 8.763104523181344
1.465477472847665, 8.754452455009654
1.463634231746999, 8.745800386837962
1.4618003976681437, 8.73714831866627
1.4599759269001993, 8.728496250494578
1.4581607735817597, 8.719844182322886
1.456354889866399, 8.711192114151194
1.4545582262051815, 8.702540045979504
1.4527707316281242, 8.693887977807812
1.4509923539536647, 8.68523590963612
1.4492233801065804, 8.678025852826377
1.447463144467012, 8.669373784654685
1.4457121864733649, 8.662163727844941
1.4439699029283273, 8.65351165967325
1.442236802481815, 8.646301602863506
1.440512269007548, 8.637649534691816
1.4387968554377026, 8.630439477882073
1.4370901932825693, 8.623229421072331
1.4353922442767764, 8.616019364262588
1.4337027093292463, 8.607367296090896
1.4320220921557643, 8.600157239281152
1.430350058714447, 8.59294718247141
1.4286865661052452, 8.585737125661666
1.427031570316522, 8.578527068851923
1.4253850262571506, 8.57131701204218
1.4237468878211688, 8.564106955232438
1.4221173844592365, 8.558338909784641
1.4204959502781578, 8.551128852974898
1.4188827847264844, 8.543918796165155
1.4172778381894415, 8.536708739355412
1.415681349779867, 8.530940693907619
1.4140927547702247, 8.523730637097875
1.4125122314312557, 8.516520580288132
1.410940063559626, 8.510752534840337
1.4093756123825962, 8.503542478030594
1.4078194263267023, 8.497774432582801
1.4062711350952195, 8.492006387135007
1.404730491918665, 8.484796330325263
1.403197944423356, 8.479028284877467
1.401673179823946, 8.473260239429674
1.400155921896767, 8.46605018261993
1.3986466485870814, 8.460282137172136
1.3971450400841943, 8.454514091724343
1.3956510576667773, 8.448746046276547
1.3941646620591697, 8.442978000828752
1.3926858134067752, 8.437209955380958
1.391214471254246, 8.431441909933165
1.3897505945427053, 8.42567386448537
1.3882941416378292, 8.419905819037574
1.3868450703879538, 8.41413777358978
1.385403338198933, 8.408369728141986
1.3839689021092767, 8.402601682694192
1.3825419823620821, 8.398275648608346
1.3811220509178714, 8.392507603160551
1.3797092891467688, 8.386739557712756
1.3783036530490536, 8.380971512264964
1.376905399809168, 8.376645478179116
1.3755139455820578, 8.370877432731323
1.3741297587785433, 8.366551398645477
1.3727523268194028, 8.360783353197682
1.371382068115234, 8.356457319111836
1.3700184951571068, 8.350689273664042
1.3686620232391629, 8.346363239578197
1.367312143209805, 8.340595194130401
1.365969313194092, 8.336269160044555
1.3646332200258253, 8.331943125958711
1.363303622341875, 8.326175080510914
1.361980954611517, 8.32184904642507
1.360664922423233, 8.317523012339223
1.3593554925826619, 8.313196978253378
1.3580524075677447, 8.307428932805584
1.3567561090215143, 8.303102898719738
1.3554663079299345, 8.298776864633892
1.3541829702370822, 8.294450830548048
1.3529060616662694, 8.2901247964622
1.3516355477109554, 8.285798762376356
1.3503713936297705, 8.281472728290508
1.3491135644502994, 8.277146694204662
1.3478620249841964, 8.272820660118818
1.3466167398527409, 8.26849462603297
1.3453776735188476, 8.264168591947126
1.3441447903204682, 8.259842557861278
1.3429180545013726, 8.255516523775434
1.3416977126140854, 8.252632501051536
1.340483199505114, 8.24830646696569
1.3392747292960925, 8.243980432879846
1.3380722659904796, 8.239654398793999
1.336876066501105, 8.236770376070103
1.3356855603959246, 8.232444341984255
1.3345009554246618, 8.228118307898411
1.3333225211893969, 8.225234285174512
1.3321496735164835, 8.220908251088668
1.3309829030975278, 8.218024228364769
1.3298216813565755, 8.213698194278924
1.3286664590339694, 8.210814171555027
1.327516730656527, 8.206488137469181
1.3263729398260693, 8.203604114745284
1.3252345714217113, 8.199278080659438
1.324102094292533, 8.19639405793554
1.3229751980630486, 8.193510035211645
1.3218536698385555, 8.189184001125797
1.3207379136159418, 8.1862999784019
1.319627413248841, 8.181973944316054
1.3185226762414461, 8.179089921592157
1.3174233829846522, 8.17620589886826
1.3163295065799088, 8.173321876144364
1.315240780971102, 8.168995842058518
1.314157690121635, 8.16611181933462
1.3130799329378666, 8.163227796610721
1.3120074824791834, 8.160343773886826
1.3109403117838654, 8.157459751162929
1.309878393868172, 8.154575728439031
1.3088217017219894, 8.151691705715134
1.3077702083008427, 8.148807682991237
1.3067238865150241, 8.14592366026734
1.3056827092181773, 8.143039637543442
1.304646649198738, 8.140155614819545
1.3036156791780769, 8.137271592095647
1.3025897718173263, 8.13438756937175
1.30156889973227, 8.131503546647853
1.3005530355133474, 8.128619523923955
1.2995421517468282, 8.125735501200058
1.298536221033832, 8.12285147847616
1.297535216005801, 8.119967455752263
1.2965391093360417, 8.117083433028366
1.295547873747846, 8.11419941030447
1.2945617422915123, 8.11275739894252
1.2935802006305486, 8.109873376218625
1.2926034503959567, 8.106989353494727
1.2916314645732532, 8.10410533077083
1.290664477347514, 8.102663319408881
1.289701983931588, 8.099779296684984
1.2887441753756936, 8.096895273961087
1.2877912793178303, 8.095453262599138
1.2868428134794712, 8.09256923987524
1.28589895334738, 8.089685217151343
1.2849599452479141, 8.088243205789395
1.2840252777147685, 8.085359183065497
1.283095385733015, 8.083917171703549
1.2821698131389974, 8.081033148979651
1.2812489502097384, 8.079591137617703
1.2803323746745345, 8.076707114893805
1.2794202226410853, 8.073823092169908
1.2785127774825489, 8.07238108080796
1.277609712202334, 8.07093906944601
1.2767108368520395, 8.068055046722113
1.2758165399548536, 8.066613035360165
1.274926368328544, 8.06372901263627
1.2740407525204749, 8.062287001274319
1.2731591879213588, 8.059402978550423
1.2722821657648904, 8.057960967188473
1.2714093819677967, 8.056518955826526
1.2705405964214123, 8.053634933102627
1.2696762785425164, 8.05219292174068
1.2688161388403272, 8.050750910378731
1.2679601573821908, 8.049308899016783
1.2671081213117354, 8.046424876292885
1.2662604380055362, 8.044982864930937
1.2654168533722252, 8.043540853568988
1.2645773478423037, 8.04209884220704
1.263741696589043, 8.039214819483142
1.2629103212650201, 8.037772808121193
1.26208296563852, 8.036330796759245
1.2612596104179141, 8.034888785397296
1.2604402363572693, 8.033446774035347
1.2596248242590131, 8.032004762673399
1.258813138660215, 8.029120739949501
1.2580056089801048, 8.027678728587553
1.2572019820652385, 8.026236717225604
1.2564022388485327, 8.024794705863656
1.255606360298643, 8.023352694501707
1.2548143274187085, 8.021910683139758
1.2540261212451127, 8.02046867177781
1.2532417228465795, 8.01902666041586
1.2524611133239172, 8.017584649053912
1.251684273810464, 8.016142637691964
1.2509111854735033, 8.014700626330015
1.250141829516464, 8.013258614968068
1.249376187181875, 8.011816603606118
1.2486142397548237, 8.010374592244169
1.2478559685665576, 8.008932580882222
1.247101354998164, 8.007490569520272
1.2463503804839025, 8.006048558158323
1.245603263768807, 8.006048558158323
1.2448595303405396, 8.004606546796376
1.2441193820181058, 8.003164535434426
1.2433828004310907, 8.001722524072479
1.2426497672817853, 8.00028051271053
1.2419202643444622, 7.9988385013485805
1.2411945053651017, 7.9988385013485805
1.240472037519632, 7.997396489986633
1.2397530464517268, 7.995954478624683
1.2390375142934194, 7.9945124672627355
1.2383254232244436, 7.993070455900786
1.2376170077694648, 7.993070455900786
1.2369117821947495, 7.991628444538837
1.2362099450756894, 7.9901864331768895
1.2355117070544634, 7.9901864331768895
1.2348166367870232, 7.98874442181494
1.234124902698081, 7.987302410452992
1.2334364878185204, 7.9858603990910435
1.2327516410301098, 7.9858603990910435
1.2320698600466153, 7.984418387729094
1.2313915712990933, 7.984418387729094
1.2307163610191387, 7.982976376367146
1.2300443844259765, 7.9815343650051975
1.2293758693049497, 7.9815343650051975
1.2287103660920662, 7.980092353643249
1.2280480467017514, 7.9786503422813
1.227389171711775, 7.9786503422813
1.2267332292911484, 7.9772083309193516
1.226080681667407, 7.9772083309193516
1.225431053801812, 7.975766319557403
1.22478477703996, 7.975766319557403
1.2241414015828174, 7.974324308195454
1.2235013395685759, 7.974324308195454
1.2228641546625811, 7.9728822968335065
1.222230251616534, 7.9728822968335065
1.2215991957457821, 7.971440285471557
1.220971396162742, 7.971440285471557
1.2203464082258022, 7.969998274109608
1.219724656829374, 7.969998274109608
1.2191056762129533, 7.9685562627476605
1.2184899179388984, 7.9685562627476605
1.2178771058352216, 7.9685562627476605
1.2172670645816126, 7.967114251385711
1.2166601656259308, 7.967114251385711
1.2160559826759123, 7.965672240023763
1.2154549422663035, 7.965672240023763
1.2148567844894909, 7.965672240023763
1.214261322848547, 7.9642302286618145
1.2136689446089712, 7.9642302286618145
1.2130794112380332, 7.9642302286618145
1.2124925426307145, 7.962788217299865
1.2119087103365052, 7.962788217299865
1.211327685775581, 7.962788217299865
1.210749282977446, 7.961346205937917
1.2101738814547782, 7.961346205937917
1.2096012510402265, 7.961346205937917
1.2090311882889146, 7.9599041945759685
1.2084641033202415, 7.9599041945759685
1.2078997531937476, 7.9599041945759685
1.2073381257265432, 7.9599041945759685
1.2067790248810786, 7.95846218321402
1.2062228420451324, 7.95846218321402
1.2056693461733679, 7.95846218321402
1.2051185253845353, 7.95846218321402
1.2045701714313073, 7.957020171852071
1.2040246953152673, 7.957020171852071
1.2034818589810736, 7.957020171852071
1.2029416508249926, 7.957020171852071
1.2024040592679608, 7.957020171852071
1.2018688700927975, 7.955578160490123
1.2013365009200854, 7.955578160490123
1.2008067135507352, 7.955578160490123
1.2002794966409867, 7.955578160490123
1.1997548388883794, 7.955578160490123
1.19923272903182, 7.955578160490123
1.198713155851695, 7.955578160490123
1.198195905934546, 7.954136149128174
1.1976813884749757, 7.954136149128174
1.1971693736014957, 7.954136149128174
1.1966598502756167, 7.954136149128174
1.1961528075006282, 7.954136149128174
1.195648234321423, 7.954136149128174
1.1951461198242592, 7.954136149128174
1.1946464531363952, 7.954136149128174
1.194149223425688, 7.954136149128174
1.1936544199000785, 7.954136149128174
1.1931620318069247, 7.954136149128174
1.1926720484323459, 7.954136149128174
1.192184459100489, 7.954136149128174
1.1916992531727713, 7.954136149128174
1.1912164200472168, 7.954136149128174
1.1907359491579066, 7.954136149128174
1.1902578299745812, 7.954136149128174
1.1897820520024345, 7.954136149128174
1.1893086047822328, 7.954136149128174
1.1888374778905622, 7.954136149128174
1.1883686609403714, 7.954136149128174
1.1879021435816468, 7.954136149128174
1.1874379155021586, 7.954136149128174
1.1869759664283217, 7.954136149128174
1.1865162861259688, 7.954136149128174
1.1860588644011634, 7.954136149128174
1.1856036911007861, 7.954136149128174
1.1851507561131596, 7.954136149128174
1.184700049368494, 7.954136149128174
1.1842515608391928, 7.954136149128174
1.1838052805401613, 7.954136149128174
1.183361198528945, 7.954136149128174
1.1829193049058158, 7.954136149128174
1.182479795317284, 7.955578160490123
1.1820422638736179, 7.955578160490123
1.181606891859456, 7.955578160490123
1.1811736695471802, 7.955578160490123
1.1807425872513637, 7.955578160490123
1.1803136353287096, 7.955578160490123
1.179886804177905, 7.955578160490123
1.179462084239561, 7.955578160490123
1.179039680012201, 7.957020171852071
1.1786191747492676, 7.957020171852071
1.178200752498822, 7.957020171852071
1.1777844039160268, 7.957020171852071
1.1773701196848305, 7.957020171852071
1.176957890521592, 7.957020171852071
1.1765479265155958, 7.95846218321402
1.176139804596422, 7.95846218321402
1.175733710147922, 7.95846218321402
1.1753296341236505, 7.95846218321402
1.174927567489056, 7.95846218321402
1.1745277230642963, 7.9599041945759685
1.174129676253547, 7.9599041945759685
1.1737336117549553, 7.9599041945759685
1.1733395207787842, 7.9599041945759685
1.1729476048424128, 7.961346205937917
1.172557465521122, 7.961346205937917
1.1721692730027713, 7.961346205937917
1.1717830187533418, 7.961346205937917
1.1713989038248527, 7.962788217299865
1.1710165338557033, 7.962788217299865
1.170636075874567, 7.962788217299865
1.1702575215773345, 7.962788217299865
1.169881081998442, 7.9642302286618145
1.1695063453959356, 7.9642302286618145
1.169133486713444, 7.9642302286618145
1.1687626987656656, 7.965672240023763
1.1683936094480347, 7.965672240023763
1.1680263725529507, 7.965672240023763
1.167660980241615, 7.965672240023763
1.1672976527321777, 7.967114251385711
1.1669359645990982, 7.967114251385711
1.1665760961729827, 7.967114251385711
1.166218262456098, 7.9685562627476605
1.1658620508623867, 7.9685562627476605
1.1655076344680446, 7.9685562627476605
1.1651552282746949, 7.969998274109608
1.1648044218234985, 7.969998274109608
1.164455386462857, 7.969998274109608
1.1641083422534018, 7.971440285471557
1.1637628704130722, 7.971440285471557
1.1634191459667673, 7.971440285471557
1.1630773988645267, 7.9728822968335065
1.1627371920100276, 7.9728822968335065
1.1623989135540287, 7.974324308195454
1.1620621950109444, 7.974324308195454
1.1617271844533812, 7.974324308195454
1.161394097518817, 7.975766319557403
1.1610625300604203, 7.975766319557403
1.160732648057955, 7.975766319557403
1.1604046893867315, 7.9772083309193516
1.1600782058735672, 7.9772083309193516
1.1597536061930012, 7.9786503422813
1.159430492563343, 7.9786503422813
1.1591092246924484, 7.980092353643249
1.1587894526023184, 7.980092353643249
1.1584713129910444, 7.980092353643249
1.1581550309186224, 7.9815343650051975
1.157840189302915, 7.9815343650051975
1.1575271728917338, 7.982976376367146
1.1572156013520907, 7.982976376367146
1.1569058243506323, 7.984418387729094
1.1565974951795306, 7.984418387729094
1.156290747758575, 7.984418387729094
1.1559858172636848, 7.9858603990910435
1.155682269952948, 7.9858603990910435
1.1553805145159752, 7.987302410452992
1.155080140078231, 7.987302410452992
1.154781534275676, 7.98874442181494
1.1544843056735112, 7.98874442181494
1.15418882430413, 7.9901864331768895
1.1538947146978724, 7.9901864331768895
1.1536023327787046, 7.991628444538837
1.1533113155261034, 7.991628444538837
1.1530220082865736, 7.993070455900786
1.1527340569447009, 7.993070455900786
1.1524477998190663, 7.9945124672627355
1.1521628881482444, 7.9945124672627355
1.1518796567668974, 7.995954478624683
1.1515977587364021, 7.995954478624683
1.151317528916772, 7.997396489986633
1.1510386187115567, 7.997396489986633
1.1507613664496508, 7.9988385013485805
1.1504854184769786, 7.9988385013485805
1.1502111199403615, 8.00028051271053
1.1499381088356622, 8.00028051271053
1.1496667403583387, 8.001722524072479
1.1493966409893925, 8.001722524072479
1.1491281790688805, 8.003164535434426
1.1488609665381084, 8.003164535434426
1.1485953878343547, 8.004606546796376
1.148331037479156, 8.004606546796376
1.1480683188150418, 8.006048558158323
1.1478068062065467, 8.006048558158323
1.1475469245693217, 8.007490569520272
1.1472884246938502, 8.008932580882222
1.1470311580531405, 8.008932580882222
1.1467754618833952, 8.010374592244169
1.1465209726187378, 8.010374592244169
1.1462680575059474, 8.011816603606118
1.1460163220129247, 8.011816603606118
1.1457661654799507, 8.013258614968068
1.1455173527312266, 8.014700626330015
1.1452697401196614, 8.014700626330015
1.1450236536122915, 8.016142637691964
1.1447787361312032, 8.016142637691964
1.1445353537042362, 8.017584649053912
1.144293108608792, 8.017584649053912
1.1440524083027996, 8.01902666041586
1.1438130153639856, 8.02046867177781
1.1435747730835384, 8.02046867177781
1.143338030736075, 8.021910683139758
1.1431024040986992, 8.021910683139758
1.142868290712632, 8.023352694501707
1.1426354590456291, 8.024794705863656
1.142403751945354, 8.024794705863656
1.14217351830671, 8.026236717225604
1.1419443714419453, 8.026236717225604
1.141716714547671, 8.027678728587553
1.1414903144139972, 8.029120739949501
1.141265005386057, 8.029120739949501
1.1410411516002303, 8.03056275131145
1.1408183487700798, 8.03056275131145
1.1405970204311078, 8.032004762673399
1.1403769244945747, 8.033446774035347
1.1401578794596638, 8.033446774035347
1.1399402790790585, 8.034888785397296
1.1397238962969285, 8.036330796759245
1.1395085622423136, 8.036330796759245
1.1392946454865756, 8.037772808121193
1.139081931724154, 8.039214819483142
1.1388702623630587, 8.039214819483142
1.1386599854418882, 8.04065683084509
1.138450897118011, 8.04209884220704
1.1382428466840424, 8.04209884220704
1.1380361663412386, 8.043540853568988
1.1378304761022386, 8.043540853568988
1.137626183663278, 8.044982864930937
1.1374230571659132, 8.046424876292885
1.1372209103451771, 8.046424876292885
1.1370201433341445, 8.047866887654834
1.1368205284603539, 8.049308899016783
1.1366218807882045, 8.049308899016783
1.1364245972861782, 8.050750910378731
1.1362284523123543, 8.05219292174068
1.1360332600673249, 8.05219292174068
1.135839418647317, 8.053634933102627
1.1356467023356778, 8.055076944464577
1.1354549223500094, 8.055076944464577
1.1352644820677011, 8.056518955826526
1.1350751536550583, 8.057960967188473
1.1348869320668524, 8.059402978550423
1.1346996637046225, 8.059402978550423
1.1345136828931932, 8.06084498991237
1.1343287959772048, 8.062287001274319
1.1341448412084079, 8.062287001274319
1.1339621681587397, 8.06372901263627
1.133780576237186, 8.065171023998216
1.1335998937087708, 8.065171023998216
1.1334204890345625, 8.066613035360165
1.1332421528697993, 8.068055046722113
1.1330647018010043, 8.068055046722113
1.1328885265654804, 8.069497058084062
1.1327134073594356, 8.07093906944601
1.1325393394898347, 8.07238108080796
1.132366163245091, 8.07238108080796
1.1321942226395587, 8.073823092169908
1.132023321183986, 8.075265103531857
1.1318532830016106, 8.075265103531857
1.1316844830784183, 8.076707114893805
1.1315167102227677, 8.078149126255754
1.1313499598790853, 8.079591137617703
1.1311840744633774, 8.079591137617703
1.1310193928341994, 8.081033148979651
1.1308557219151867, 8.0824751603416
1.1306928839841162, 8.0824751603416
1.1305312566487034, 8.083917171703549
1.1303706282939117, 8.085359183065497
1.1302109945522951, 8.086801194427446
1.130052190680092, 8.086801194427446
1.129894568480468, 8.088243205789395
1.1297379294142234, 8.089685217151343
1.1295820853067062, 8.089685217151343
1.1294274332989853, 8.091127228513292
1.1292737530012742, 8.09256923987524
1.129121040253733, 8.09401125123719
1.1289691149134402, 8.09401125123719
1.128818357937069, 8.095453262599138
1.1286685573027875, 8.096895273961087
1.128519708900199, 8.098337285323035
1.1283716381539919, 8.098337285323035
1.128224714690557, 8.099779296684984
1.1280787324565897, 8.101221308046933
1.1279336873995525, 8.102663319408881
1.1277894080996387, 8.102663319408881
1.1276462575894333, 8.10410533077083
1.127504033447551, 8.105547342132779
1.1273627316879609, 8.106989353494727
1.1272221817105288, 8.106989353494727
1.1270827445335945, 8.108431364856674
1.1269442191100505, 8.109873376218625
1.126806601528011, 8.111315387580573
1.1266697197736635, 8.111315387580573
1.126533937231449, 8.11275739894252
1.1263990520673741, 8.11419941030447
1.1262650604493813, 8.115641421666417
1.126131786842589, 8.115641421666417
1.1259996011405562, 8.117083433028366
1.1258682986737683, 8.118525444390317
1.1257378756932226, 8.119967455752263
1.1256081511787006, 8.119967455752263
1.1254795054100808, 8.121409467114212
1.1253517289586314, 8.12285147847616
1.1252248181590536, 8.12429348983811
1.1250987692577301, 8.125735501200058
1.1249734228244537, 8.125735501200058
1.1248491165717465, 8.127177512562007
1.1247256623526616, 8.128619523923955
1.1246030565166665, 8.130061535285904
1.1244811297475974, 8.130061535285904
1.124360238729013, 8.131503546647853
1.1242401863337097, 8.132945558009801
1.1241209690082832, 8.13438756937175
1.1240024060675162, 8.13438756937175
1.1238848761580136, 8.135829580733699
1.123768171662511, 8.137271592095647
1.123652289117743, 8.138713603457596
1.1235372249952178, 8.140155614819545
1.123422813043218, 8.140155614819545
1.1233094033458155, 8.141597626181493
1.1231968026683994, 8.143039637543442
1.1230850075863146, 8.14448164890539
1.1229738369708935, 8.14448164890539
1.1228636697817187, 8.14592366026734
1.1227542988662516, 8.147365671629288
1.1226457208912644, 8.148807682991237
1.1225379324702698, 8.150249694353185
1.1224307627042256, 8.150249694353185
1.1223245702436602, 8.151691705715134
1.1222191582400736, 8.153133717077083
1.1221145234077323, 8.154575728439031
1.122010662399417, 8.15601773980098
1.1219074126029538, 8.15601773980098
1.1218051162229437, 8.157459751162929
1.1217035847879275, 8.158901762524877
1.121602815060919, 8.160343773886826
1.121502624960504, 8.160343773886826
1.1214033946331923, 8.161785785248775
1.121304917184714, 8.163227796610721
1.1212071894686535, 8.164669807972672
1.1211102082986177, 8.16611181933462
1.1210137964112181, 8.16611181933462
1.120918324306211, 8.167553830696567
1.1208235901069712, 8.168995842058518
1.1207295907212937, 8.170437853420465
1.1206363230155498, 8.171879864782413
1.1205436129396276, 8.171879864782413
1.120451824523087, 8.173321876144364
1.1203607593258915, 8.17476388750631
1.1202704143110147, 8.17620589886826
1.1201807863998623, 8.177647910230208
1.120091703274243, 8.177647910230208
1.1200035254228538, 8.179089921592157
1.1199160563847184, 8.180531932954107
1.1198292931788132, 8.181973944316054
1.1197432327836092, 8.183415955678003
1.1196577032627348, 8.183415955678003
1.119573064233808, 8.184857967039951
1.1194891198859422, 8.1862999784019
